Timestamp,Total Occupancy,Unique Chokepoint Footfall,Total People Identified
2026-06-30 13:01:26,13,0,13
2026-06-30 13:01:31,12,0,30
2026-06-30 13:01:37,13,0,40
2026-06-30 13:01:42,22,0,79
2026-06-30 13:01:47,25,0,113
2026-06-30 13:01:52,24,0,115
2026-06-30 13:01:57,26,0,128
2026-06-30 13:02:02,26,0,128
2026-06-30 13:02:07,26,0,128
2026-06-30 13:02:12,26,0,128
2026-06-30 13:02:17,26,0,128
2026-06-30 13:02:22,27,0,129
2026-06-30 13:02:27,27,0,129
2026-06-30 13:02:32,27,0,129
2026-06-30 13:02:37,27,0,143
2026-06-30 13:02:42,26,0,165
2026-06-30 13:02:47,26,0,165
2026-06-30 13:02:52,26,0,165
2026-06-30 13:02:57,24,0,179
2026-06-30 13:03:02,26,0,185
2026-06-30 13:03:07,26,0,185
2026-06-30 13:03:12,26,0,185
2026-06-30 13:03:17,26,0,185
2026-06-30 13:03:22,26,0,185
2026-06-30 13:03:27,26,0,185
2026-06-30 13:03:32,26,0,185
2026-06-30 13:03:37,30,0,212
2026-06-30 13:03:42,19,0,227
2026-06-30 13:03:47,24,0,257
2026-06-30 13:03:52,24,0,257
2026-06-30 13:03:57,24,0,261
2026-06-30 13:04:02,15,0,278
2026-06-30 13:04:07,25,0,303
2026-06-30 13:04:12,25,0,303
2026-06-30 13:04:17,25,0,303
2026-06-30 13:04:22,23,0,303
2026-06-30 13:04:27,27,0,320
2026-06-30 13:04:32,27,0,320
2026-06-30 13:04:37,27,0,320
2026-06-30 13:04:42,27,0,320
2026-06-30 13:04:47,25,0,348
2026-06-30 13:04:53,25,0,348
2026-06-30 13:04:58,25,0,348
2026-06-30 13:05:03,25,0,348
2026-06-30 13:05:08,18,0,356
2026-06-30 13:05:13,23,0,362
2026-06-30 13:05:18,23,0,362
2026-06-30 13:05:23,23,0,362
2026-06-30 13:05:28,23,0,362
2026-06-30 13:05:33,23,0,362
2026-06-30 13:05:38,23,0,362
2026-06-30 13:05:43,23,0,362
2026-06-30 13:05:48,23,0,362
2026-06-30 13:05:53,23,0,362
2026-06-30 13:05:58,23,0,362
2026-06-30 13:06:03,23,0,362
2026-06-30 13:06:08,23,0,362
2026-06-30 13:06:13,17,0,368
2026-06-30 13:06:18,25,0,387
2026-06-30 13:06:23,26,0,388
2026-06-30 13:06:28,26,0,388
2026-06-30 13:06:33,21,0,419
2026-06-30 13:06:38,24,0,440
2026-06-30 13:06:44,24,0,440
2026-06-30 13:06:49,24,0,440
2026-06-30 13:06:54,24,0,440
2026-06-30 13:06:59,24,0,440
2026-06-30 13:07:04,24,0,440
2026-06-30 13:07:09,24,0,440
2026-06-30 13:07:14,24,0,440
2026-06-30 13:07:19,24,0,440
2026-06-30 13:07:24,24,0,440
2026-06-30 13:07:29,24,0,440
2026-06-30 13:07:34,24,0,440
2026-06-30 13:07:39,22,0,440
2026-06-30 13:07:44,22,0,440
2026-06-30 13:07:49,22,0,440
2026-06-30 13:07:54,22,0,440
2026-06-30 13:07:59,22,0,440
2026-06-30 13:08:04,22,0,440
2026-06-30 13:08:09,22,0,440
2026-06-30 13:08:14,22,0,440
2026-06-30 13:08:19,22,0,440
2026-06-30 13:08:24,22,0,440
2026-06-30 13:08:29,22,0,440
2026-06-30 13:08:34,22,0,440
2026-06-30 13:08:39,22,0,440
2026-06-30 13:08:44,22,0,440
2026-06-30 13:08:49,22,0,440
2026-06-30 13:08:54,22,0,440
2026-06-30 13:08:59,22,0,440
2026-06-30 13:09:04,22,0,440
2026-06-30 13:09:09,22,0,440
2026-06-30 13:09:14,22,0,440
2026-06-30 13:09:19,22,0,440
2026-06-30 13:09:24,22,0,440
2026-06-30 13:09:29,22,0,440
2026-06-30 13:09:34,22,0,440
2026-06-30 13:09:39,22,0,440
2026-06-30 13:09:44,22,0,440
2026-06-30 13:09:49,22,0,440
2026-06-30 13:09:54,22,0,440
2026-06-30 13:10:01,29,0,465
2026-06-30 13:10:06,29,0,465
2026-06-30 13:10:11,29,0,465
2026-06-30 13:10:16,29,0,465
2026-06-30 13:10:21,28,0,487
2026-06-30 13:10:26,28,0,487
2026-06-30 13:10:31,28,0,487
2026-06-30 13:10:36,28,0,487
2026-06-30 13:10:41,28,0,487
2026-06-30 13:10:46,28,0,487
