Timestamp,Total Occupancy,Unique Chokepoint Footfall,Total People Identified
2026-06-30 12:25:08,0,0,0
2026-06-30 12:25:13,0,0,0
2026-06-30 12:25:18,0,0,0
2026-06-30 12:25:23,0,0,0
2026-06-30 12:25:28,0,0,0
2026-06-30 12:25:33,0,0,0
2026-06-30 12:25:38,0,0,0
2026-06-30 12:25:43,0,0,0
2026-06-30 12:25:48,0,0,0
2026-06-30 12:25:53,0,0,0
2026-06-30 12:25:58,0,0,0
2026-06-30 12:26:03,0,0,0
2026-06-30 12:26:08,0,0,0
2026-06-30 12:26:13,0,0,0
2026-06-30 12:26:18,0,0,0
2026-06-30 12:26:23,0,0,0
2026-06-30 12:26:28,0,0,0
2026-06-30 12:26:33,0,0,0
2026-06-30 12:26:38,0,0,0
2026-06-30 12:26:43,0,0,0
2026-06-30 12:26:48,0,0,0
2026-06-30 12:26:53,0,0,0
2026-06-30 12:26:58,0,0,0
2026-06-30 12:27:03,0,0,0
2026-06-30 12:27:08,0,0,0
2026-06-30 12:27:13,0,0,0
2026-06-30 12:27:18,0,0,0
2026-06-30 12:27:23,0,0,0
2026-06-30 12:27:28,0,0,0
2026-06-30 12:27:33,0,0,0
2026-06-30 12:27:38,0,0,0
2026-06-30 12:27:43,0,0,0
2026-06-30 12:27:48,0,0,0
2026-06-30 12:27:53,0,0,0
2026-06-30 12:27:58,0,0,0
2026-06-30 12:28:03,0,0,0
2026-06-30 12:28:09,0,0,0
2026-06-30 12:28:14,0,0,0
2026-06-30 12:28:19,0,0,0
2026-06-30 12:28:24,0,0,0
2026-06-30 12:28:29,0,0,0
2026-06-30 12:28:34,0,0,0
2026-06-30 12:28:39,0,0,0
2026-06-30 12:28:44,0,0,0
2026-06-30 12:28:49,0,0,0
2026-06-30 12:28:54,0,0,0
2026-06-30 12:28:59,0,0,0
2026-06-30 12:29:04,0,0,0
2026-06-30 12:29:09,0,0,0
2026-06-30 12:29:14,0,0,0
2026-06-30 12:29:19,0,0,0
2026-06-30 12:29:24,0,0,0
2026-06-30 12:29:29,0,0,0
2026-06-30 12:29:34,0,0,1
2026-06-30 12:29:39,0,0,1
2026-06-30 12:29:44,0,0,1
2026-06-30 12:29:49,0,0,1
2026-06-30 12:29:54,0,0,1
2026-06-30 12:29:59,0,0,1
2026-06-30 12:30:04,0,0,1
2026-06-30 12:30:09,0,0,1
2026-06-30 12:30:14,0,0,1
2026-06-30 12:30:19,0,0,1
2026-06-30 12:30:24,0,0,1
2026-06-30 12:30:29,0,0,1
2026-06-30 12:30:34,0,0,1
2026-06-30 12:30:39,0,0,1
2026-06-30 12:30:44,0,0,1
2026-06-30 12:30:49,0,0,1
2026-06-30 12:30:54,0,0,1
2026-06-30 12:30:59,0,0,1
2026-06-30 12:31:04,0,0,1
2026-06-30 12:31:09,0,0,1
2026-06-30 12:31:14,0,0,1
2026-06-30 12:31:19,0,0,1
2026-06-30 12:31:24,0,0,1
2026-06-30 12:31:29,0,0,1
2026-06-30 12:31:34,0,0,1
2026-06-30 12:31:39,0,0,1
2026-06-30 12:31:44,0,0,1
2026-06-30 12:31:49,0,0,1
2026-06-30 12:31:54,0,0,1
2026-06-30 12:31:59,0,0,1
2026-06-30 12:32:04,0,0,1
2026-06-30 12:32:10,0,0,1
2026-06-30 12:32:15,0,0,1
2026-06-30 12:32:20,0,0,1
2026-06-30 12:32:25,0,0,1
2026-06-30 12:32:30,0,0,1
2026-06-30 12:32:35,0,0,1
2026-06-30 12:32:40,0,0,1
2026-06-30 12:32:45,0,0,1
2026-06-30 12:32:50,0,0,1
2026-06-30 12:32:55,0,0,1
2026-06-30 12:33:00,0,0,1
2026-06-30 12:33:05,0,0,1
2026-06-30 12:33:10,0,0,1
2026-06-30 12:33:15,0,0,1
2026-06-30 12:33:20,0,0,1
2026-06-30 12:33:25,0,0,1
2026-06-30 12:33:30,0,0,1
2026-06-30 12:33:35,0,0,1
2026-06-30 12:33:40,0,0,1
2026-06-30 12:33:45,0,0,1
2026-06-30 12:33:50,0,0,1
2026-06-30 12:33:55,0,0,1
2026-06-30 12:34:00,0,0,1
2026-06-30 12:34:05,0,0,1
2026-06-30 12:34:10,0,0,1
