Timestamp,Total Occupancy,Unique Chokepoint Footfall,Total People Identified
2026-06-30 15:19:57,11,0,11
2026-06-30 15:20:02,12,0,35
2026-06-30 15:20:07,11,0,97
2026-06-30 15:20:12,16,0,118
2026-06-30 15:20:17,11,0,126
2026-06-30 15:20:22,11,0,126
2026-06-30 15:20:27,12,0,139
2026-06-30 15:20:32,14,0,157
2026-06-30 15:20:37,15,0,169
2026-06-30 15:20:42,10,0,172
2026-06-30 15:20:47,11,0,185
2026-06-30 15:20:52,11,0,185
2026-06-30 15:20:57,10,0,198
2026-06-30 15:21:02,10,0,198
2026-06-30 15:21:07,10,0,198
2026-06-30 15:21:12,10,0,198
2026-06-30 15:21:17,14,0,210
2026-06-30 15:21:22,14,0,210
2026-06-30 15:21:28,11,0,222
2026-06-30 15:21:33,12,0,229
2026-06-30 15:21:38,12,0,229
2026-06-30 15:21:43,11,0,238
2026-06-30 15:21:48,11,0,238
2026-06-30 15:21:53,13,0,253
2026-06-30 15:21:58,14,0,267
2026-06-30 15:22:03,6,0,268
2026-06-30 15:22:08,13,0,276
2026-06-30 15:22:13,14,0,287
2026-06-30 15:22:18,12,0,295
2026-06-30 15:22:23,12,0,295
2026-06-30 15:22:28,17,0,307
2026-06-30 15:22:33,14,0,316
2026-06-30 15:22:38,14,0,316
2026-06-30 15:22:43,14,0,316
2026-06-30 15:22:48,11,0,326
2026-06-30 15:22:53,11,0,326
2026-06-30 15:22:58,17,0,342
2026-06-30 15:23:03,17,0,342
2026-06-30 15:23:08,14,0,344
2026-06-30 15:23:13,13,0,351
2026-06-30 15:23:18,8,0,355
2026-06-30 15:23:23,16,0,366
2026-06-30 15:23:28,16,0,378
2026-06-30 15:23:34,16,0,389
2026-06-30 15:23:39,16,0,389
2026-06-30 15:23:44,18,0,401
2026-06-30 15:23:49,17,0,410
2026-06-30 15:23:54,15,0,419
2026-06-30 15:23:59,15,0,429
2026-06-30 15:24:04,16,0,441
2026-06-30 15:24:09,16,0,441
2026-06-30 15:24:14,10,0,450
2026-06-30 15:24:19,10,0,450
2026-06-30 15:24:24,10,0,450
2026-06-30 15:24:29,15,0,461
2026-06-30 15:24:34,10,0,473
2026-06-30 15:24:39,8,0,480
2026-06-30 15:24:44,8,0,480
2026-06-30 15:24:49,13,0,490
2026-06-30 15:24:54,10,0,496
2026-06-30 15:24:59,10,0,496
2026-06-30 15:25:04,14,0,507
2026-06-30 15:25:10,15,0,518
2026-06-30 15:25:15,12,0,527
2026-06-30 15:25:20,16,0,537
2026-06-30 15:25:25,6,0,538
2026-06-30 15:25:30,13,0,545
2026-06-30 15:25:35,16,0,555
2026-06-30 15:25:40,12,0,561
2026-06-30 15:25:45,7,0,565
2026-06-30 15:25:50,13,0,574
2026-06-30 15:25:55,12,0,580
2026-06-30 15:26:00,12,0,580
2026-06-30 15:26:05,14,0,590
2026-06-30 15:26:10,13,0,597
2026-06-30 15:26:15,13,0,604
2026-06-30 15:26:20,11,0,612
2026-06-30 15:26:25,11,0,612
2026-06-30 15:26:30,14,0,622
