Timestamp,Total Occupancy,Unique Chokepoint Footfall,Total People Identified
2026-06-30 14:48:56,18,0,996
2026-06-30 14:49:01,18,0,1003
2026-06-30 14:49:06,23,0,1013
2026-06-30 14:49:11,23,0,1013
2026-06-30 14:49:16,23,0,1013
2026-06-30 14:49:21,23,0,1013
2026-06-30 14:49:26,23,0,1013
2026-06-30 14:49:32,21,0,1021
2026-06-30 14:49:37,21,0,1021
2026-06-30 14:49:42,21,0,1021
2026-06-30 14:49:47,21,0,1021
2026-06-30 14:49:52,21,0,1021
2026-06-30 14:49:57,21,0,1021
2026-06-30 14:50:02,21,0,1021
2026-06-30 14:50:07,21,0,1021
2026-06-30 14:50:12,21,0,1021
2026-06-30 14:50:17,21,0,1021
2026-06-30 14:50:22,21,0,1021
2026-06-30 14:50:27,21,0,1021
2026-06-30 14:50:32,21,0,1022
2026-06-30 14:50:37,21,0,1022
2026-06-30 14:50:42,21,0,1022
2026-06-30 14:50:47,21,0,1022
2026-06-30 14:50:52,21,0,1022
2026-06-30 14:50:57,21,0,1022
2026-06-30 14:51:02,21,0,1022
2026-06-30 14:51:07,21,0,1022
2026-06-30 14:51:12,21,0,1022
2026-06-30 14:51:17,21,0,1022
2026-06-30 14:51:22,21,0,1022
2026-06-30 14:51:27,21,0,1022
2026-06-30 14:51:32,21,0,1022
2026-06-30 14:51:37,21,0,1022
2026-06-30 14:51:42,21,0,1022
2026-06-30 14:51:47,21,0,1022
2026-06-30 14:51:52,21,0,1022
2026-06-30 14:51:57,21,0,1022
2026-06-30 14:52:02,21,0,1022
2026-06-30 14:52:07,21,0,1022
2026-06-30 14:52:12,21,0,1022
2026-06-30 14:52:17,21,0,1022
2026-06-30 14:52:22,21,0,1022
2026-06-30 14:52:28,21,0,1022
2026-06-30 14:52:33,21,0,1022
2026-06-30 14:52:38,21,0,1022
2026-06-30 14:52:43,21,0,1022
2026-06-30 14:52:48,21,0,1022
2026-06-30 14:52:53,21,0,1022
2026-06-30 14:52:58,21,0,1022
2026-06-30 14:53:03,21,0,1022
2026-06-30 14:53:08,21,0,1022
2026-06-30 14:53:13,21,0,1022
2026-06-30 14:53:18,21,0,1022
2026-06-30 14:53:23,21,0,1022
2026-06-30 14:53:28,21,0,1022
2026-06-30 14:53:33,21,0,1022
2026-06-30 14:53:38,21,0,1022
2026-06-30 14:53:43,21,0,1022
2026-06-30 14:53:48,21,0,1022
2026-06-30 14:53:53,21,0,1022
2026-06-30 14:53:58,21,0,1022
2026-06-30 14:54:03,21,0,1022
2026-06-30 14:54:08,21,0,1022
2026-06-30 14:54:13,21,0,1022
2026-06-30 14:54:18,21,0,1022
2026-06-30 14:54:23,21,0,1022
2026-06-30 14:54:28,21,0,1022
