Timestamp,Total Occupancy,Unique Chokepoint Footfall,Total People Identified
2026-06-30 12:51:07,15,0,15
2026-06-30 12:51:12,30,0,68
2026-06-30 12:51:17,23,0,81
2026-06-30 12:51:22,31,0,87
2026-06-30 12:51:27,31,0,87
2026-06-30 12:51:32,32,0,94
2026-06-30 12:51:37,30,0,121
2026-06-30 12:51:42,30,0,121
2026-06-30 12:51:47,30,0,121
2026-06-30 12:51:52,27,0,133
2026-06-30 12:51:57,27,0,133
2026-06-30 12:52:03,26,0,141
2026-06-30 12:52:08,30,0,188
2026-06-30 12:52:13,27,0,216
2026-06-30 12:52:18,28,0,245
2026-06-30 12:52:23,26,0,261
2026-06-30 12:52:28,27,0,282
2026-06-30 12:52:33,28,0,311
2026-06-30 12:52:38,23,0,342
2026-06-30 12:52:43,25,0,370
2026-06-30 12:52:48,22,0,385
2026-06-30 12:52:53,19,0,394
2026-06-30 12:52:58,19,0,398
2026-06-30 12:53:03,20,0,407
2026-06-30 12:53:08,22,0,423
2026-06-30 12:53:14,21,0,451
2026-06-30 12:53:19,24,0,470
2026-06-30 12:53:24,25,0,496
2026-06-30 12:53:29,28,0,522
2026-06-30 12:53:35,28,0,544
2026-06-30 12:53:40,26,0,568
2026-06-30 12:53:45,23,0,575
2026-06-30 12:53:50,20,0,581
2026-06-30 12:53:55,24,0,601
2026-06-30 12:54:00,19,0,618
2026-06-30 12:54:05,23,0,632
2026-06-30 12:54:11,25,0,653
2026-06-30 12:54:18,21,0,678
2026-06-30 12:54:24,24,0,696
2026-06-30 12:54:29,27,0,719
2026-06-30 12:54:34,27,0,733
2026-06-30 12:54:40,23,0,753
2026-06-30 12:54:47,26,0,774
2026-06-30 12:54:52,23,0,780
2026-06-30 12:54:57,22,0,792
2026-06-30 12:55:03,26,0,815
2026-06-30 12:55:08,32,0,831
2026-06-30 12:55:14,30,0,861
2026-06-30 12:55:19,23,0,883
2026-06-30 12:55:25,27,0,903
2026-06-30 12:55:31,28,0,919
2026-06-30 12:55:36,32,0,943
2026-06-30 12:55:42,29,0,964
2026-06-30 12:55:47,23,0,980
2026-06-30 12:55:52,21,0,990
2026-06-30 12:55:58,20,0,1004
2026-06-30 12:56:03,25,0,1017
2026-06-30 12:56:10,21,0,1038
2026-06-30 12:56:15,24,0,1054
2026-06-30 12:56:20,26,0,1071
2026-06-30 12:56:27,26,0,1088
2026-06-30 12:56:34,24,0,1106
2026-06-30 12:56:40,21,0,1115
2026-06-30 12:56:46,28,0,1135
2026-06-30 12:56:51,16,0,1144
2026-06-30 12:56:57,19,0,1162
2026-06-30 12:57:03,28,0,1175
2026-06-30 12:57:08,28,0,1186
2026-06-30 12:57:14,27,0,1199
2026-06-30 12:57:19,30,0,1214
2026-06-30 12:57:24,30,0,1224
2026-06-30 12:57:29,31,0,1233
2026-06-30 12:57:34,35,0,1244
2026-06-30 12:57:39,30,0,1256
2026-06-30 12:57:44,31,0,1257
2026-06-30 12:57:49,31,0,1266
2026-06-30 12:57:55,31,0,1266
2026-06-30 12:58:01,24,0,1292
2026-06-30 12:58:06,24,0,1292
2026-06-30 12:58:11,24,0,1292
2026-06-30 12:58:18,23,0,1302
2026-06-30 12:58:23,18,0,1316
2026-06-30 12:58:28,20,0,1328
2026-06-30 12:58:34,21,0,1331
2026-06-30 12:58:39,18,0,1335
2026-06-30 12:58:44,18,0,1335
2026-06-30 12:58:49,18,0,1335
2026-06-30 12:58:54,23,0,1344
2026-06-30 12:58:59,23,0,1344
2026-06-30 12:59:04,23,0,1344
2026-06-30 12:59:09,23,0,1344
2026-06-30 12:59:14,23,0,1344
2026-06-30 12:59:19,23,0,1344
2026-06-30 12:59:24,24,0,1345
2026-06-30 12:59:29,24,0,1345
2026-06-30 12:59:34,24,0,1345
2026-06-30 12:59:40,22,0,1355
2026-06-30 12:59:45,24,0,1363
2026-06-30 12:59:50,24,0,1363
2026-06-30 12:59:55,24,0,1365
2026-06-30 13:00:00,24,0,1365
2026-06-30 13:00:05,24,0,1365
2026-06-30 13:00:10,22,0,1378
2026-06-30 13:00:15,22,0,1378
2026-06-30 13:00:20,22,0,1378
2026-06-30 13:00:25,22,0,1378
2026-06-30 13:00:30,22,0,1378
2026-06-30 13:00:35,22,0,1378
2026-06-30 13:00:40,22,0,1394
2026-06-30 13:00:45,22,0,1394
2026-06-30 13:00:50,22,0,1401
2026-06-30 13:00:55,26,0,1405
2026-06-30 13:01:00,26,0,1405
2026-06-30 13:01:06,28,0,1421
2026-06-30 13:01:11,32,0,1427
