Timestamp,Total Occupancy,Unique Chokepoint Footfall,Total People Identified
2026-06-30 12:34:35,0,0,0
2026-06-30 12:34:40,0,0,0
2026-06-30 12:34:45,0,0,0
2026-06-30 12:34:50,0,0,0
2026-06-30 12:34:55,0,0,0
2026-06-30 12:35:00,0,0,0
2026-06-30 12:35:05,0,0,0
2026-06-30 12:35:10,0,0,0
2026-06-30 12:35:15,0,0,0
2026-06-30 12:35:20,0,0,0
2026-06-30 12:35:26,0,0,0
2026-06-30 12:35:31,0,0,0
2026-06-30 12:35:36,0,0,0
2026-06-30 12:35:41,0,0,0
2026-06-30 12:35:46,0,0,0
2026-06-30 12:35:51,0,0,0
2026-06-30 12:35:56,0,0,0
2026-06-30 12:36:01,0,0,0
2026-06-30 12:36:06,0,0,0
2026-06-30 12:36:11,0,0,0
2026-06-30 12:36:16,0,0,0
2026-06-30 12:36:21,0,0,0
2026-06-30 12:36:26,0,0,0
2026-06-30 12:36:31,0,0,0
2026-06-30 12:36:36,0,0,0
2026-06-30 12:36:41,0,0,0
2026-06-30 12:36:46,0,0,0
